marcEntry,callNumber,itemID,library_x,location,callNum2
"Mississippi masala [videorecording (DVD)] / SCS Films Inc. presents, in association with Odyssey/Cinecom International and Film Four International ; a Mirabai Films Production, in association with MovieWorks and Black River Productions ; produced by Michael Nozik, Mira Nair ; directed by Mira Nair ; written by Sooni Taraporevala.",W DVD 901,201606121485,Lincoln Center--Quinn Library,AV, 901
"Mississippi masala [videorecording (DVD)] / SCS Films Inc. presents, in association with Odyssey/Cinecom International and Film Four International ; a Mirabai Films Production, in association with MovieWorks and Black River Productions ; produced by Michael Nozik, Mira Nair ; directed by Mira Nair ; written by Sooni Taraporevala.",W DVD 901,201606307357,Lincoln Center--Quinn Library,AV, 901
"Mourning becomes Electra [videorecording (DVD)] / an RKO Radio picture ; produced by Dudley Nichols in association with the Theatre Guild, Inc. ; screenplay by Dudley Nichols ; directed by Dudley Nichols.",W DVD 5366,201607585613,Lincoln Center--Quinn Library,AV, 5366
"Mourning becomes Electra [videorecording (DVD)] / an RKO Radio picture ; produced by Dudley Nichols in association with the Theatre Guild, Inc. ; screenplay by Dudley Nichols ; directed by Dudley Nichols.",W DVD 5366,201606328098,Lincoln Center--Quinn Library,AV, 5366
"Muriel, ou, Le temps d'un retour [videorecording (DVD)] / Argos Films ; Anatole Dauman présente ; scénario et dialogues, Jean Cayrol ; réalisation, Alain Resnais.",W DVD 6507,201607845900,Lincoln Center--Quinn Library,AV, 6507
"Muriel, ou, Le temps d'un retour [videorecording (DVD)] / Argos Films ; Anatole Dauman présente ; scénario et dialogues, Jean Cayrol ; réalisation, Alain Resnais.",W DVD 6507,201608368035,Lincoln Center--Quinn Library,AV, 6507
My Brooklyn [videorecording (DVD)] : a film / by Kelly Anderson and Allison Lirish Dean.,"W DVD 13,384",201609425156,Lincoln Center--Quinn Library,AV," 13,384"
My Brooklyn [videorecording (DVD)] : a film / by Kelly Anderson and Allison Lirish Dean.,"W DVD 13,384",201609425800,Lincoln Center--Quinn Library,AV," 13,384"
My dinner with André [videorecording (DVD)] / a film by Louis Malle.,W DVD 2201,201606837676,Lincoln Center--Quinn Library,AV, 2201
My dinner with André [videorecording (DVD)] / a film by Louis Malle.,W DVD 2201,201608217331,Lincoln Center--Quinn Library,AV, 2201
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 2",201609166842,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 2"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 2",201609168467,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 2"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 3",201609166859,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 3"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 3",201609168475,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 3"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 4",201609166867,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 4"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 4",201609168483,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 4"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 1",201609166834,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 1"
Mystery science theater 3000. Volume XX [videorecording (DVD)] / Best Brains Productions.,"W DVD 4591 V.20, DISC 1",201609168459,Lincoln Center--Quinn Library,AV," 4591 V.20, DISC 1"
"The naked kiss [videorecording (DVD)] / Allied Artists ; a Leon Fromkess, Sam Firks production ; written, produced, directed by Samuel Fuller.",W DVD 594,201605562697,Lincoln Center--Quinn Library,AV, 594
The naked kiss [videorecording (DVD)] / F & F Productions.,W DVD 594,201607093196,Lincoln Center--Quinn Library,AV, 594
The new adventures of Old Christine. The complete third season [videorecording (DVD)] / Kari's Logo Here in association with Warner Bros. Television.,"W DVD 8012 THIRD SEASON, DISC 1",201609167188,Lincoln Center--Quinn Library,AV," 8012 THIRD SEASON, DISC 1"
The new adventures of Old Christine. The complete third season [videorecording (DVD)] / Kari's Logo Here in association with Warner Bros. Television.,"W DVD 8012 THIRD SEASON, DISC 1",201609167196,Lincoln Center--Quinn Library,AV," 8012 THIRD SEASON, DISC 1"
"New Orleans [videorecording (DVD)] / an Insignia Films production for American experience ; WGBH ; produced by Amanda Pollak, Stephen Ives, Jenny Carchman ; written by Michelle Ferrari ; directed by Stephen Ives.",W DVD 6559,201607861600,Lincoln Center--Quinn Library,AV, 6559
"New Orleans [videorecording (DVD)] / an Insignia Films production for American experience ; WGBH ; produced by Amanda Pollak, Stephen Ives, Jenny Carchman ; written by Michelle Ferrari ; directed by Stephen Ives.",W DVD 6559,201609183946,Lincoln Center--Quinn Library,AV, 6559
"Nicholas Nickleby [videorecording (DVD)] / United Artists presents a Hart Sharp Entertainment production in association with Cloud Nine Films ; producers, Simon Channing Williams, John N. Hart, Jeffrey Sharp ; written & directed by Douglas McGrath.",W DVD 917,201605975881,Lincoln Center--Quinn Library,AV, 917
"Nicholas Nickleby [videorecording (DVD)] / United Artists presents a Hart Sharp Entertainment production in association with Cloud Nine Films ; producers, Simon Channing Williams, John N. Hart, Jeffrey Sharp ; written & directed by Douglas McGrath.",W DVD 917,201609184399,Lincoln Center--Quinn Library,AV, 917
Night train to Munich [videorecording (DVD)] / Twentieth Century Fox ; produced by Edward Black ; screenplay by Sidney Gilliat and Frank Launder ; directed by Carol Reed.,"W DVD 10,869",201609483163,Lincoln Center--Quinn Library,AV," 10,869"
Night train to Munich [videorecording (DVD)] / Twentieth Century Fox ; produced by Edward Black ; screenplay by Sidney Gilliat and Frank Launder ; directed by Carol Reed.,"W DVD 10,869",201609032838,Lincoln Center--Quinn Library,AV," 10,869"
"Nikutai no mon [videorecording (DVD)] = Gate of flesh / Nikkatsu Corporation ; directed by Seijun Suzuki ; produced by Kaneo Iwai ; screenplay, Goro Tanada.",W DVD 3241,201606965279,Lincoln Center--Quinn Library,AV, 3241
"Nikutai no mon [videorecording (DVD)] = Gate of flesh / Nikkatsu Corporation ; directed by Seijun Suzuki ; produced by Kaneo Iwai ; screenplay, Goro Tanada.",W DVD 3241,201607096199,Lincoln Center--Quinn Library,AV, 3241
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 BOOKLET,201607760653,Lincoln Center--Quinn Library,AV, 5950 BOOKLET
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 BOOKLET,201607772690,Lincoln Center--Quinn Library,AV, 5950 BOOKLET
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.1,201607760661,Lincoln Center--Quinn Library,AV, 5950 V.1
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.1,201607772708,Lincoln Center--Quinn Library,AV, 5950 V.1
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.2,201607760679,Lincoln Center--Quinn Library,AV, 5950 V.2
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.2,201607772716,Lincoln Center--Quinn Library,AV, 5950 V.2
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.3,201607760687,Lincoln Center--Quinn Library,AV, 5950 V.3
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.3,201607772724,Lincoln Center--Quinn Library,AV, 5950 V.3
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.4,201607760695,Lincoln Center--Quinn Library,AV, 5950 V.4
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.4,201607772732,Lincoln Center--Quinn Library,AV, 5950 V.4
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.5,201607760703,Lincoln Center--Quinn Library,AV, 5950 V.5
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.5,201607772740,Lincoln Center--Quinn Library,AV, 5950 V.5
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.6,201607760711,Lincoln Center--Quinn Library,AV, 5950 V.6
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.6,201607772757,Lincoln Center--Quinn Library,AV, 5950 V.6
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.7,201607760729,Lincoln Center--Quinn Library,AV, 5950 V.7
"Norman McLaren [videorecording (DVD)] : the master's edition = Norman McLaren : l'intaegrale / National Film Board of Canada ; content, research and architecture, Donald McWilliams... [et al.] ; producers, Marc Bertrand, Marcel Jean ; director, Norman McLaren.",W DVD 5950 V.7,201607772765,Lincoln Center--Quinn Library,AV, 5950 V.7
"Nosferatu the vampyre [videorecording (DVD)] / Michael Gruskoff presents a Werner Herzog Filmproduktion ; a German-French co-production [of] Werner Herzog Filmproduktion [and] Gaumont S.A. ; produced, written and directed by Werner Herzog. Nosferatu : Phantom der Nacht / Michael Gruskoff präsentiert eine Werne Herzog Filmproduktion ; eine Gemeinschaftsproduktion der Werner Herzog Filmproduktion, Gaumont S.A. und dem Zweiten Deutschen Fernsehen ; Buch, Regie und Produktion, Werner Herzog.",W DVD 4823 V.1,201606320053,Lincoln Center--Quinn Library,AV, 4823 V.1
"Nosferatu the vampyre [videorecording (DVD)] / Michael Gruskoff presents a Werner Herzog Filmproduktion ; a German-French co-production [of] Werner Herzog Filmproduktion [and] Gaumont S.A. ; produced, written and directed by Werner Herzog. Nosferatu : Phantom der Nacht / Michael Gruskoff präsentiert eine Werne Herzog Filmproduktion ; eine Gemeinschaftsproduktion der Werner Herzog Filmproduktion, Gaumont S.A. und dem Zweiten Deutschen Fernsehen ; Buch, Regie und Produktion, Werner Herzog.",W DVD 4823 V.1,201607423021,Lincoln Center--Quinn Library,AV, 4823 V.1
"Nosferatu the vampyre [videorecording (DVD)] / Michael Gruskoff presents a Werner Herzog Filmproduktion ; a German-French co-production [of] Werner Herzog Filmproduktion [and] Gaumont S.A. ; produced, written and directed by Werner Herzog. Nosferatu : Phantom der Nacht / Michael Gruskoff präsentiert eine Werne Herzog Filmproduktion ; eine Gemeinschaftsproduktion der Werner Herzog Filmproduktion, Gaumont S.A. und dem Zweiten Deutschen Fernsehen ; Buch, Regie und Produktion, Werner Herzog.",W DVD 4823 V.2,201606320061,Lincoln Center--Quinn Library,AV, 4823 V.2
"Nosferatu the vampyre [videorecording (DVD)] / Michael Gruskoff presents a Werner Herzog Filmproduktion ; a German-French co-production [of] Werner Herzog Filmproduktion [and] Gaumont S.A. ; produced, written and directed by Werner Herzog. Nosferatu : Phantom der Nacht / Michael Gruskoff präsentiert eine Werne Herzog Filmproduktion ; eine Gemeinschaftsproduktion der Werner Herzog Filmproduktion, Gaumont S.A. und dem Zweiten Deutschen Fernsehen ; Buch, Regie und Produktion, Werner Herzog.",W DVD 4823 V.2,201607423039,Lincoln Center--Quinn Library,AV, 4823 V.2
"Un nouveau russe [videorecording (DVD)] = Tycoon / Vladimir Grigorʹev i Catherine Dussart predstavli͡ai͡ut sovmestnoe proizvodstvo Magnat, Kominter, CDP, STV pri uchastii Studii Ėtalon-filʹm, ARTE-France Cinéma, France 2 Cinéma, Gimages Films ... ; [produced by Catherine Dussart, Vladimir Grigoriev, Serguï Selianov ; screenplay by Alexandre Borodianski, Pavel Lounguine, Yuli Dubov ; directed by Pavel Lounguine].",W DVD 6406,201607844382,Lincoln Center--Quinn Library,AV, 6406
"Un nouveau russe [videorecording (DVD)] = Tycoon / Vladimir Grigorʹev i Catherine Dussart predstavli͡ai͡ut sovmestnoe proizvodstvo Magnat, Kominter, CDP, STV pri uchastii Studii Ėtalon-filʹm, ARTE-France Cinéma, France 2 Cinéma, Gimages Films ... ; [produced by Catherine Dussart, Vladimir Grigoriev, Serguï Selianov ; screenplay by Alexandre Borodianski, Pavel Lounguine, Yuli Dubov ; directed by Pavel Lounguine].",W DVD 6406,201608071092,Lincoln Center--Quinn Library,AV, 6406
"Nueve reinas [videorecording (DVD)] / Sony Pictures Classics, Patagonik Film Group presenta una producción de Industrias Audiovisuales Argentinas, S.A., FX Sound, Kodak Argentina S.A., J.Z. & Asociados ; producida por Pablo Bossi ; escrita y dirigida por Fabian Bielinsky.",W DVD 2243,201606848145,Lincoln Center--Quinn Library,AV, 2243
"Nueve reinas [videorecording (DVD)] / Sony Pictures Classics, Patagonik Film Group presenta una producción de Industrias Audiovisuales Argentinas, S.A., FX Sound, Kodak Argentina S.A., J.Z. & Asociados ; producida por Pablo Bossi ; escrita y dirigida por Fabian Bielinsky.",W DVD 2243,201607999343,Lincoln Center--Quinn Library,AV, 2243
