marcEntry_x,callNumber,itemID_x,library,location_x
The mystical north [videorecording (DVD)] / BBC Education & Training ; written and presented by Andrew Graham-Dixon ; produced and directed by Phil Cairney.,"W DVD 10,699",0201609015981,Lincoln Center--Quinn Library,AV
Män som hatar kvinnor [videorecording (DVD)] = The girl with the dragon tattoo / ZDF Enterprises ; Sveriges Television ; Nordisk Film ; ZDF ; written by Nikolaj Arcel and Rasmus Heisterberg ; directed by Niels Arden Oplev.,"W DVD 10,837",0201609479773,Lincoln Center--Quinn Library,AV
"Mélodie en sous-sol = Any number can win [videorecording (DVD)] / Jacques Bar présente un film de Henri Verneuil ; dialogue de Michel Audiard ; adaptation de Albert Simonin ; directeur de production, Jacques Juranville ; co-production C.I.P.R.A. (Jacques Bar) & Cité-Films, C.C.M.",W DVD 402,0201605206691,Lincoln Center--Quinn Library,AV
"Mémoires d'immigrés [videorecording (DVD)] / MK2 ; un film de Yamina Benguigui ; production, Canal + et Bandits.",W DVD 9734,0201608531301,Lincoln Center--Quinn Library,AV
"Le mépris [videorecording (DVD)] = Contempt / Studio Canal ; Cocinor présente a film by Jean-Luc Godard ; Georges de Beauregard and Carlo Ponti produced it for Rome-Paris Films, Films Concordia, and Compagnia Cinematografia Champion.",W DVD 704 V. 1,0201605904683,Lincoln Center--Quinn Library,AV
"Le mépris [videorecording (DVD)] = Contempt / Studio Canal ; Cocinor présente a film by Jean-Luc Godard ; Georges de Beauregard and Carlo Ponti produced it for Rome-Paris Films, Films Concordia, and Compagnia Cinematografia Champion.",W DVD 704 V. 2,0201605912611,Lincoln Center--Quinn Library,AV
The naked prey [videorecording (DVD)] / Paramount Pictures Corporation and Theodora Productions Inc. ; produced and directed by Cornel Wilde.,W DVD 8031 BOOKLET,0201608133264,Lincoln Center--Quinn Library,AV
The naked prey [videorecording (DVD)] / Paramount Pictures Corporation and Theodora Productions Inc. ; produced and directed by Cornel Wilde.,W DVD 8031,0201608133272,Lincoln Center--Quinn Library,AV
"The name of the rose [videorecording (DVD)] / a Bernd Eichinger/Bernd Schaefers production ; a Jean-Jacques Annaud film ; screenplay by Andrew Birkin, Gerard Brach, Howard Franklin, Alain Godard ; produced by Bernd Eichinger ; directed by Jean-Jacques Annaud ; distributed by Warner Bros. Pictures.",W DVD 1474,0201609438555,Lincoln Center--Quinn Library,AV
"The namesake [videorecording (DVD)] / Fox Searchlight Pictures, Entertainment Farm, UTV Motion Pictures present ; a Mirabai Films & Cine Mosaic production ; produced by Lydia Dean Pilcher, Mira Nair ; screenplay by Sooni Taraporevala ; directed by Mira Nair.",W DVD 7826,0201608105825,Lincoln Center--Quinn Library,RESERVE-LC
"La nana [videorecording (DVD)] / Elephant Eye Films ... [et al.] presentan una película de Sebastián Silva ; dirección, Sebastián Silva ; guión, Sebastián Silva, Pedro Peirano ; producción, Gregorio González.","W DVD 10,857",0201609482645,Lincoln Center--Quinn Library,AV
"Napoleon Bonaparte [videorecording (DVD)] : the glory of France / produced by Greystone Communications, Inc. for A & E Networks ; produced by Greg Goldman ; series producer, Melanie Blythe.",W DVD 2292,0201606861460,Lincoln Center--Quinn Library,AV
"The narrow margin [videorecording (DVD)] / RKO Radio Pictures, inc. ; directed by Richard Fleischer ; produced by Stanley Rubin ; screenplay by Eric Felton.",W DVD 2993,0201606952467,Lincoln Center--Quinn Library,AV
Nashville [videorecording (DVD)] / Paramount ; ABC Entertainment ; produced and directed by Robert Altman ; written by Joan Tewkesbury.,W DVD 1981,0201606797706,Lincoln Center--Quinn Library,AV
"Nat Turner [videorecording (DVD)] : a troublesome property / produced in association with KQED Public Television, a production of Subpix LLC ; directed by Charles Burnett ; produced by Frank Christopher ; written by Charles Burnett, Frank Christopher, Kenneth S. Greenberg.","W DVD 11,406",0201609044080,Lincoln Center--Quinn Library,AV
"National Lampoon's Animal house [videorecording (DVD)] / Universal Pictures ; producers, Ivan Reitman, Matty Simmons ; writers, Harold Ramis, Douglas Kenney, Chris Miller ; director, John Landis.",W DVD 896,0201606898769,Lincoln Center--Quinn Library,AV
The national parks [videorecording (DVD)] : America's best idea / a production of Florentine Films and WETA Television ; written by Dayton Duncan ; produced by Dayton Duncan and Ken Burns.,"W DVD 10,382, DISC 4",0201608905521,Lincoln Center--Quinn Library,AV
The national parks [videorecording (DVD)] : America's best idea / a production of Florentine Films and WETA Television ; written by Dayton Duncan ; produced by Dayton Duncan and Ken Burns.,"W DVD 10,382, DISC 5",0201608905539,Lincoln Center--Quinn Library,AV
The national parks [videorecording (DVD)] : America's best idea / a production of Florentine Films and WETA Television ; written by Dayton Duncan ; produced by Dayton Duncan and Ken Burns.,"W DVD 10,382, DISC 6",0201608905547,Lincoln Center--Quinn Library,AV
The national parks [videorecording (DVD)] : America's best idea / a production of Florentine Films and WETA Television ; written by Dayton Duncan ; produced by Dayton Duncan and Ken Burns.,"W DVD 10,382, DISC 1",0201608905497,Lincoln Center--Quinn Library,AV
The national parks [videorecording (DVD)] : America's best idea / a production of Florentine Films and WETA Television ; written by Dayton Duncan ; produced by Dayton Duncan and Ken Burns.,"W DVD 10,382, DISC 2",0201608905505,Lincoln Center--Quinn Library,AV
The national parks [videorecording (DVD)] : America's best idea / a production of Florentine Films and WETA Television ; written by Dayton Duncan ; produced by Dayton Duncan and Ken Burns.,"W DVD 10,382, DISC 3",0201608905513,Lincoln Center--Quinn Library,AV
National Velvet [videorecording (DVD)] / Metro-Goldwyn-Mayer ; produced by Pandro S. Berman ; directed by Clarence Brown.,W DVD 1799,0201606788754,Lincoln Center--Quinn Library,AV
The natural history of the chicken [videorecording (DVD)] / Mark Lewis Radio Pictures ; written and directed by Mark Lewis.,W DVD 1480,0201606604704,Lincoln Center--Quinn Library,AV
"Ne le dis à personne [videorecording (DVD)] = Tell no one / Music Box Films ; Europa Corp. ; Les Productions du Trésor présentent ; une coproduction Europacorp, Les Productions du Trésor, M6 Films, Caneo Films ; en association avec Sofica Europacorp ; avec le soutien de La Région Ile-de-France ; avec la participation de Canal+, Cinecinema, M6 ; produit par Alain Attal ; un film de Guillaume Canet ; réalisé par Guillaume Canet ; scenario, adaptation et dialogues, Guillaume Canet et Philippe Lefebvre.","W DVD 10,118",0201608725283,Lincoln Center--Quinn Library,AV
Nell [videorecording (DVD)]/ Twentieth Century Fox presents an Egg Pictures production ; a Michael Apted film ; produced by Renée Missel and Jodie Foster ; screenplay by William Nicholson and Mark Handley ; directed by Michael Apted.,"W DVD 10,113",0201608725192,Lincoln Center--Quinn Library,AV
Network [videorecording (DVD)] / Metro-Goldwyn-Mayer ; by Paddy Chayefsky ; produced by Howard Gottfried ; directed by Sidney Lumet.,W DVD 1575 2006 V.1,0201607266388,Lincoln Center--Quinn Library,AV
Network [videorecording (DVD)] / Metro-Goldwyn-Mayer ; by Paddy Chayefsky ; produced by Howard Gottfried ; directed by Sidney Lumet.,W DVD 1575 2006 V.2,0201607266396,Lincoln Center--Quinn Library,AV
The new adventures of Old Christine. The complete first season [videorecording (DVD)] / Kari's Logo Here in association with Warner Bros. Television ; produced by Lisa Helfrich Jackson ; directed by Andy Ackerman.,"W DVD 8012 FIRST SEASON, V.1",0201609169085,Lincoln Center--Quinn Library,AV
The new adventures of Old Christine. The complete first season [videorecording (DVD)] / Kari's Logo Here in association with Warner Bros. Television ; produced by Lisa Helfrich Jackson ; directed by Andy Ackerman.,"W DVD 8012 FIRST SEASON, V.2",0201609169093,Lincoln Center--Quinn Library,AV
The new daughter [videorecording (DVD)] / Anchor Bay Films and Gold Circle Films ; produced by Paul Brooks ; screenplay by John Travis ; directed by Luis Berdejo.,"W DVD 10,915",0201609489137,Lincoln Center--Quinn Library,AV
"New street law. The complete first season [videorecording (DVD)] / produced by Red Production Company in association with One-Eyed Dog Ltd for BBC One ; produced by Matthew Bird ; written by Matthew Hall ... [et al.] ; directed by Julian Holmes, David Skynner, Emma Bodger.","W DVD 10,755 FIRST SEASON, DISC 1",0201609020445,Lincoln Center--Quinn Library,AV
"New street law. The complete first season [videorecording (DVD)] / produced by Red Production Company in association with One-Eyed Dog Ltd for BBC One ; produced by Matthew Bird ; written by Matthew Hall ... [et al.] ; directed by Julian Holmes, David Skynner, Emma Bodger.","W DVD 10,755 FIRST SEASON, DISC 2",0201609020452,Lincoln Center--Quinn Library,AV
"New street law. The complete first season [videorecording (DVD)] / produced by Red Production Company in association with One-Eyed Dog Ltd for BBC One ; produced by Matthew Bird ; written by Matthew Hall ... [et al.] ; directed by Julian Holmes, David Skynner, Emma Bodger.","W DVD 10,755 FIRST SEASON, DISC 3",0201609020460,Lincoln Center--Quinn Library,AV
"New Street law. The complete second season [videorecording (DVD)] / Koch Vision ; produced by Red Production Company in association with One-Eyed Dog Ltd. for BBC One ; produced by Matthew Bird ; co-produced by Matthew Hall ; written by Matthew Hall, James McIntyre, Chris Bucknall, Michael Eaton ; directed by David Skynner, Clara Glynn, Dominic Keavey.","W DVD 10,755 SECOND SEASON, DISC 1",0201609488147,Lincoln Center--Quinn Library,AV
"New Street law. The complete second season [videorecording (DVD)] / Koch Vision ; produced by Red Production Company in association with One-Eyed Dog Ltd. for BBC One ; produced by Matthew Bird ; co-produced by Matthew Hall ; written by Matthew Hall, James McIntyre, Chris Bucknall, Michael Eaton ; directed by David Skynner, Clara Glynn, Dominic Keavey.","W DVD 10,755 SECOND SEASON, DISC 2",0201609488154,Lincoln Center--Quinn Library,AV
The new world [videorecording (DVD)] / New Line Cinema presents ; produced by Sarah Green ; written and directed by Terrence Malick.,W DVD 4603,0201607631581,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.3,0201605991151,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.4,0201605991169,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.5,0201605991177,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.6,0201605991185,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.7,1201500178200,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.1,0201605991136,Lincoln Center--Quinn Library,AV
"New York [videorecording (DVD)] : a documentary film / a Steeplechase Films production in association with WGBH Boston, Thirteen/WNET New York, New York Historical Society ; producers, Lisa Ades, Ric Burns ; director, Ric Burns.",W DVD 766 V.2,0201605991144,Lincoln Center--Quinn Library,AV
"New York confidential [videorecording (DVD)] / Warner Bros. presents ; screenplay by Clarence Greene, Russell Rouse ; produced by Clarence Greene and Edward Small ; directed by Russell Rouse.","W DVD 11,149",0201609032382,Lincoln Center--Quinn Library,AV
New York street games [videorecording (DVD)] / a Levy/Lifschutz production in association with Highbrow Entertainment.,"W DVD 10,818, BOOKLET",0201609480110,Lincoln Center--Quinn Library,AV
New York street games [videorecording (DVD)] / a Levy/Lifschutz production in association with Highbrow Entertainment.,"W DVD 10,818",0201609480128,Lincoln Center--Quinn Library,AV
"New York World's Fair 1964-65, Coney Island, and more [videorecording (DVD)] : a classic short film collection.","W DVD 11,230",0201609035641,Lincoln Center--Quinn Library,AV
Next stop Wonderland [videorecording (DVD)] / Miramax Films presents a Robbins Entertainment production ; a Brad Anderson film ; produced by Mitchell B. Robbins ; edited and directed by Brad Anderson.,"W DVD 12,901",0201609411933,Lincoln Center--Quinn Library,AV
"Die Nibelungen [videorecording (DVD)] / a Decla-Bioscop/UFA Production ; screenplay, Thea von Harbou ; directed by Fritz Lang.",W DVD 710 V. 1,0201605929961,Lincoln Center--Quinn Library,AV
"Die Nibelungen [videorecording (DVD)] / a Decla-Bioscop/UFA Production ; screenplay, Thea von Harbou ; directed by Fritz Lang.",W DVD 710 V. 2,0201605929953,Lincoln Center--Quinn Library,AV
"Niccolo Machiavelli [videorecording (DVD)] / producer, Daniela Blanco ; director, Pablo Garcia ; Tranquilo Producciones.",W DVD 3996,0201607603945,Lincoln Center--Quinn Library,AV
"Nick & Norah's infinite playlist [videorecording (DVD)] / Columbia Pictures and Mandate Pictures present ; a Depth of Field production ; produced by Kerry Kohansky, Chris Weitz, Paul Weitz, Andrew Miano ; screenplay by Lorene Scafaria ; directed by Peter Sollett.",W DVD 9923,0201608536102,Lincoln Center--Quinn Library,AV
Night and the city [videorecording (DVD)] / [presented by] Twentieth Century-Fox ; produced by Samuel G. Engel ; screenplay by Jo Eisinger ; directed by Jules Dassin.,W DVD 1993,0201606798134,Lincoln Center--Quinn Library,AV
A night at the opera [videorecording (DVD)] / a Metro-Goldwyn-Mayer picture ; screenplay by George S. Kaufman and Morrie Ryskind ; directed by Sam Wood.,W DVD 1563,0201606795304,Lincoln Center--Quinn Library,AV
The night has eyes [videorecording (DVD)] / Associated British Picture Corp. ; produced by John Argyle ; written and directed by Leslie Arliss.,W DVD 8192,0201608152553,Lincoln Center--Quinn Library,AV
Night of the living dead [videorecording (DVD)] / an Image Ten production ; produced by Russell Streiner; screenplay by John A. Russo ; directed by George A. Romero.,W DVD 3483,0201607648429,Lincoln Center--Quinn Library,AV
A night to remember [videorecording (DVD)] / Rank Organisation presents a William MacQuitty Production ; screenplay by Eric Ambler ; produced by William MacQuitty ; directed by Roy Baker.,W DVD 2335,0201606869992,Lincoln Center--Quinn Library,AV
The night watch [videorecording (DVD)] / Fulmar Television & Film production for BBC Wales ; written by Russell Davies ; produced and directed by John Bush.,"W DVD 10,788",0201609479021,Lincoln Center--Quinn Library,AV
Nightfall [videorecording (DVD)] / [presented by] Columbia Pictures Corporation ; screen play by Stirling Silliphant ; a Copa production ; produced by Ted Richmond ; directed by Jacques Tourneur.,"W DVD 10,985 DISC 4",0201609492826,Lincoln Center--Quinn Library,AV
