marcEntry,callNumber,itemID,library,location
"Un long dimanche de fiançailles [videorecording (DVD)] = A very long engagement / 2003 Productions et Warner Bros Pictures présentent une production 2003 Productions ; produit par Jean Pierre Jeunet et Francis Boespflug ; une co-production Warner Bros France, Tapioca Films et TF1 Films Production avec la participation de Canal + ; scenario, Jean Pierre Jeunet, Guillaume Laurant ; un film de Jean Pierre Jeunet.",W DVD 3194 V.1,0201607147323,Lincoln Center--Quinn Library,AV
"Un long dimanche de fiançailles [videorecording (DVD)] = A very long engagement / 2003 Productions et Warner Bros Pictures présentent une production 2003 Productions ; produit par Jean Pierre Jeunet et Francis Boespflug ; une co-production Warner Bros France, Tapioca Films et TF1 Films Production avec la participation de Canal + ; scenario, Jean Pierre Jeunet, Guillaume Laurant ; un film de Jean Pierre Jeunet.",W DVD 3194 V.2,0201607126673,Lincoln Center--Quinn Library,AV
"Un long dimanche de fiançailles [videorecording (DVD)] = A very long engagement / 2003 Productions et Warner Bros Pictures présentent une production 2003 Productions ; produit par Jean Pierre Jeunet et Francis Boespflug ; une co-production Warner Bros France, Tapioca Films et TF1 Films Production avec la participation de Canal + ; scenario, Jean Pierre Jeunet, Guillaume Laurant ; un film de Jean Pierre Jeunet.",W DVD 3194 V.2,0201607147331,Lincoln Center--Quinn Library,AV
"Love & Diane [videorecording (DVD)] / producer/director, Jennifer Dworkin ; executive producer, Jennifer Fox ; produced by Chilmark Productions, AMIP and ARTE France.",W DVD 6019,0201607772393,Lincoln Center--Quinn Library,AV
"Love & Diane [videorecording (DVD)] / producer/director, Jennifer Dworkin ; executive producer, Jennifer Fox ; produced by Chilmark Productions, AMIP and ARTE France.",W DVD 6019,0201606325466,Lincoln Center--Quinn Library,AV
"Love Jones [videorecording (DVD)] / New Line Cinema presents ; written and directed by Theodore Witcher ; an Addis-Wechsler production ; produced by Nick Wechsler, Jeremiah Samuels.",W DVD 8709,0201608261297,Lincoln Center--Quinn Library,AV
"Love Jones [videorecording (DVD)] / New Line Cinema presents ; written and directed by Theodore Witcher ; an Addis-Wechsler production ; produced by Nick Wechsler, Jeremiah Samuels.",W DVD 8709,0201609178813,Lincoln Center--Quinn Library,AV
The Lover [videorecording (DVD)] / Renn Productions-Burrill Productions-Films AZ ; directed by Jean-Jacques Annaud.,W DVD 551,0201605510662,Lincoln Center--Quinn Library,AV
The Lover [videorecording (DVD)] / Renn Productions-Burrill Productions-Films AZ ; directed by Jean-Jacques Annaud.,W DVD 551,0201606795213,Lincoln Center--Quinn Library,AV
The Lover [videorecording (DVD)] / Renn Productions-Burrill Productions-Films AZ ; directed by Jean-Jacques Annaud.,W DVD 551,0201609419613,Lincoln Center--Quinn Library,AV
"Love's labour's lost [videorecording (DVD)] : a romantic musical comedy / Intermedia ; the Shakespeare Film Company ; Stanley Donen and Martin Scorsese present a Miramax Films and Intermedia Films presentation ; in association with Pathé Pictures, the Arts Council of England and Le Studio Canal Plus ; a Shakespeare Film Company production ; produced by David Barron, Kenneth Branagh ; adapted for the screen and directed by Kenneth Branagh.",W DVD 2819,0201606905374,Lincoln Center--Quinn Library,AV
"Love's labour's lost [videorecording (DVD)] : a romantic musical comedy / Intermedia ; the Shakespeare Film Company ; Stanley Donen and Martin Scorsese present a Miramax Films and Intermedia Films presentation ; in association with Pathé Pictures, the Arts Council of England and Le Studio Canal Plus ; a Shakespeare Film Company production ; produced by David Barron, Kenneth Branagh ; adapted for the screen and directed by Kenneth Branagh.",W DVD 2819,0201602938296,Lincoln Center--Quinn Library,AV
"Los lunes al sol [videorecording (DVD)] = Mondays in the sun / Sogepaq presenta una produccíon Elías Querejeta y Jaume Roures, MediaPro en coproduccion con Jerome Vidal, Quo Vadis Cinema en coproduccion con Andrea Occhipinti, Eyescreen S.R.L. y Televisión de Galicia, S.A. con la participación de Via Digital ... ; produced by Elías Querejeta, Jaume Roures ; guión, Fernando León Aranoa, Ignacio del Moral ; direccíon, Fernando León de Aranoa.",W DVD 6407,0201607844473,Lincoln Center--Quinn Library,AV
"Los lunes al sol [videorecording (DVD)] = Mondays in the sun / Sogepaq presenta una produccíon Elías Querejeta y Jaume Roures, MediaPro en coproduccion con Jerome Vidal, Quo Vadis Cinema en coproduccion con Andrea Occhipinti, Eyescreen S.R.L. y Televisión de Galicia, S.A. con la participación de Via Digital ... ; produced by Elías Querejeta, Jaume Roures ; guión, Fernando León Aranoa, Ignacio del Moral ; direccíon, Fernando León de Aranoa.",W DVD 6407,0201607999863,Lincoln Center--Quinn Library,AV
"Los lunes al sol [videorecording (DVD)] = Mondays in the sun / Sogepaq presenta una produccíon Elías Querejeta y Jaume Roures, MediaPro en coproduccion con Jerome Vidal, Quo Vadis Cinema en coproduccion con Andrea Occhipinti, Eyescreen S.R.L. y Televisión de Galicia, S.A. con la participación de Via Digital ... ; produced by Elías Querejeta, Jaume Roures ; guión, Fernando León Aranoa, Ignacio del Moral ; direccíon, Fernando León de Aranoa.",W DVD 6407,0201607999871,Lincoln Center--Quinn Library,AV
"Los lunes al sol [videorecording (DVD)] = Mondays in the sun / Sogepaq presenta una produccíon Elías Querejeta y Jaume Roures, MediaPro en coproduccion con Jerome Vidal, Quo Vadis Cinema en coproduccion con Andrea Occhipinti, Eyescreen S.R.L. y Televisión de Galicia, S.A. con la participación de Via Digital ... ; produced by Elías Querejeta, Jaume Roures ; guión, Fernando León Aranoa, Ignacio del Moral ; direccíon, Fernando León de Aranoa.",W DVD 6407,0201607999889,Lincoln Center--Quinn Library,AV
"M [videorecording (DVD)] / Nero-Film AG ; producer, Seymour Nebenzal ; directed by Fritz Lang ; Janus Films ; producer, Seymour Nebenzal.",W DVD 1768 V.1,0201606730418,Lincoln Center--Quinn Library,AV
"M [videorecording (DVD)] / Nero-Film AG ; producer, Seymour Nebenzal ; directed by Fritz Lang ; Janus Films ; producer, Seymour Nebenzal.",W DVD 1768 V.1,0201609114479,Lincoln Center--Quinn Library,AV
"M [videorecording (DVD)] / Nero-Film AG ; producer, Seymour Nebenzal ; directed by Fritz Lang ; Janus Films ; producer, Seymour Nebenzal.",W DVD 1768 V.2,0201606730426,Lincoln Center--Quinn Library,RESERVE-LC
"M [videorecording (DVD)] / Nero-Film AG ; producer, Seymour Nebenzal ; directed by Fritz Lang ; Janus Films ; producer, Seymour Nebenzal.",W DVD 1768 V.2,0201609114487,Lincoln Center--Quinn Library,AV
"Ma nuit chez Maud [videorecording (DVD)] = My night with Maud / [presentée par] Les Films du Losange, Barbet Schroeder et Pierre Cottrell ; production, Alfred de Graaff, Pierre Grimberg ; [written and directed by] Eric Rohmer.",W DVD 1960,0201606795445,Lincoln Center--Quinn Library,AV
"Ma nuit chez Maud [videorecording (DVD)] = My night with Maud / [presentée par] Les Films du Losange, Barbet Schroeder et Pierre Cottrell ; production, Alfred de Graaff, Pierre Grimberg ; [written and directed by] Eric Rohmer.",W DVD 1960,0201608369488,Lincoln Center--Quinn Library,AV
Macbeth [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; produced by Shaun Sutton ; directed by Jack Gold.,W DVD 1017,0201606328841,Lincoln Center--Quinn Library,AV
Macbeth [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; produced by Shaun Sutton ; directed by Jack Gold.,W DVD 1017,0201607808791,Lincoln Center--Quinn Library,AV
"Macbeth [videorecording (DVD)] / Columbia Pictures presents a Playboy Productions, a film by Roman Polanski ; producer, Andrew Braunsberg ; writers, Roman Polanski, Kenneth Tynan ; director, Roman Polanski.",W DVD 2920,0201606925653,Lincoln Center--Quinn Library,AV
"Macbeth [videorecording (DVD)] / Columbia Pictures presents a Playboy Productions, a film by Roman Polanski ; producer, Andrew Braunsberg ; writers, Roman Polanski, Kenneth Tynan ; director, Roman Polanski.",W DVD 2920,0201606328007,Lincoln Center--Quinn Library,AV
"The Magdalene sisters [videorecording (DVD)] / Miramax Films ; Scottish Screen, the Film Council and the Irish Film Board (Bord Scannán na InÉlreann) presents in association with Momentum Pictures ; a PFP Films production in association with Temple Films ; a film by Peter Mullan ; written and directed by Peter Mullan ; produced by Frances Higson ; executive producers, Ed Guiney & Paul Trijbits.",W DVD 1315,0201606321705,Lincoln Center--Quinn Library,AV
"The Magdalene sisters [videorecording (DVD)] / Miramax Films ; Scottish Screen, the Film Council and the Irish Film Board (Bord Scannán na InÉlreann) presents in association with Momentum Pictures ; a PFP Films production in association with Temple Films ; a film by Peter Mullan ; written and directed by Peter Mullan ; produced by Frances Higson ; executive producers, Ed Guiney & Paul Trijbits.",W DVD 1315,0201606321713,Lincoln Center--Quinn Library,AV
"The Magdalene sisters [videorecording (DVD)] / Miramax Films ; Scottish Screen, the Film Council and the Irish Film Board (Bord Scannán na InÉlreann) presents in association with Momentum Pictures ; a PFP Films production in association with Temple Films ; a film by Peter Mullan ; written and directed by Peter Mullan ; produced by Frances Higson ; executive producers, Ed Guiney & Paul Trijbits.",W DVD 1315,0201606420127,Lincoln Center--Quinn Library,AV
The Maid of Orleans [videorecording (DVD)] : the Bolshoi Opera.,W DVD 4868,0201607405473,Lincoln Center--Quinn Library,AV
The Maid of Orleans [videorecording (DVD)] : the Bolshoi Opera.,W DVD 4868,0201608538595,Lincoln Center--Quinn Library,AV
"The Maltese falcon [videorecording (DVD)] / First National Pictures Inc. ; Warner Bros. Pictures ; screenplay, John Huston ; directed by John Huston.",W DVD 5387 V.1,0201607599481,Lincoln Center--Quinn Library,AV
"The Maltese falcon [videorecording (DVD)] / First National Pictures Inc. ; Warner Bros. Pictures ; screenplay, John Huston ; directed by John Huston.",W DVD 5387 V.1,0201608104943,Lincoln Center--Quinn Library,AV
"The Maltese falcon [videorecording (DVD)] / First National Pictures Inc. ; Warner Bros. Pictures ; screenplay, John Huston ; directed by John Huston.",W DVD 5387 V.2,0201607599499,Lincoln Center--Quinn Library,AV
"The Maltese falcon [videorecording (DVD)] / First National Pictures Inc. ; Warner Bros. Pictures ; screenplay, John Huston ; directed by John Huston.",W DVD 5387 V.2,0201608104950,Lincoln Center--Quinn Library,AV
"The Maltese falcon [videorecording (DVD)] / First National Pictures Inc. ; Warner Bros. Pictures ; screenplay, John Huston ; directed by John Huston.",W DVD 5387 V.3,0201607599507,Lincoln Center--Quinn Library,AV
"The Maltese falcon [videorecording (DVD)] / First National Pictures Inc. ; Warner Bros. Pictures ; screenplay, John Huston ; directed by John Huston.",W DVD 5387 V.3,0201608104968,Lincoln Center--Quinn Library,AV
A man and a woman [videorecording (DVD)] = Un Homme et une femme / Films 13 ; [director] Claude Lelouch.,W DVD 971,0201606203614,Lincoln Center--Quinn Library,AV
A man and a woman [videorecording (DVD)] = Un Homme et une femme / Films 13 ; [director] Claude Lelouch.,W DVD 971,0201607898669,Lincoln Center--Quinn Library,AV
"Man of Aran [videorecording (DVD)] / a Gaumont-British Picture Corporation Ltd. presentation of the Gainsborough Picture ; written, directed, and photographed by Robert Flaherty in collaboration with Frances Flaherty ; produced by Michael Balcon.",W DVD 1855,0201606321739,Lincoln Center--Quinn Library,AV
"Man of Aran [videorecording (DVD)] / a Gaumont-British Picture Corporation Ltd. presentation of the Gainsborough Picture ; written, directed, and photographed by Robert Flaherty in collaboration with Frances Flaherty ; produced by Michael Balcon.",W DVD 1855,0201606321721,Lincoln Center--Quinn Library,AV
"Man of Aran [videorecording (DVD)] / a Gaumont-British Picture Corporation Ltd. presentation of the Gainsborough Picture ; written, directed, and photographed by Robert Flaherty in collaboration with Frances Flaherty ; produced by Michael Balcon.",W DVD 1855,0201606786717,Lincoln Center--Quinn Library,AV
The man who came to dinner [videorecording (DVD)] / Warner Bros. presents a Warner Bros.-First National Picture ; produced by Sam H. Harris ; screenplay by Julius J. and Philip G. Epstein ; directed by William Keighley.,W DVD 4944,0201607409053,Lincoln Center--Quinn Library,AV
The man who came to dinner [videorecording (DVD)] / Warner Bros. presents a Warner Bros.-First National Picture ; produced by Sam H. Harris ; screenplay by Julius J. and Philip G. Epstein ; directed by William Keighley.,W DVD 4944,0201607424359,Lincoln Center--Quinn Library,AV
The man who fell to earth [videorecording (DVD)] / Michael Deeley and Barry Spikings present for British Lion Films ; screenplay by Paul Mayersberg ; produced by Michael Deeley and Barry Spikings ; directed by Nicolas Roeg.,W DVD 2708 V. 1,0201606897191,Lincoln Center--Quinn Library,AV
The man who fell to earth [videorecording (DVD)] / Michael Deeley and Barry Spikings present for British Lion Films ; screenplay by Paul Mayersberg ; produced by Michael Deeley and Barry Spikings ; directed by Nicolas Roeg.,W DVD 2708 V. 1,0201601971140,Lincoln Center--Quinn Library,AV
The man who fell to earth [videorecording (DVD)] / Michael Deeley and Barry Spikings present for British Lion Films ; screenplay by Paul Mayersberg ; produced by Michael Deeley and Barry Spikings ; directed by Nicolas Roeg.,W DVD 2708 V. 2,0201606897209,Lincoln Center--Quinn Library,AV
The man who fell to earth [videorecording (DVD)] / Michael Deeley and Barry Spikings present for British Lion Films ; screenplay by Paul Mayersberg ; produced by Michael Deeley and Barry Spikings ; directed by Nicolas Roeg.,W DVD 2708 V. 2,0201601971132,Lincoln Center--Quinn Library,AV
"The Man who never was [videorecording (DVD)] / screenplay by Nigel Balchin ; produced by André Hakim ; directed by Ronald Neame ; Sumar Film Productions, Ltd.",W DVD 2911,0201606925539,Lincoln Center--Quinn Library,AV
"The Man who never was [videorecording (DVD)] / screenplay by Nigel Balchin ; produced by André Hakim ; directed by Ronald Neame ; Sumar Film Productions, Ltd.",W DVD 2911,0201609492180,Lincoln Center--Quinn Library,AV
The Manchurian candidate [videorecording (DVD)] / United Artists Pictures Inc. ; M.C. Productions ; screenplay by George Axelrod ; produced by George Axelrod and John Frankenheimer ; directed by John Frankenheimer.,W DVD 87,0201606203457,Lincoln Center--Quinn Library,RESERVE-LC
The Manchurian candidate [videorecording (DVD)] / United Artists Pictures Inc. ; M.C. Productions ; screenplay by George Axelrod ; produced by George Axelrod and John Frankenheimer ; directed by John Frankenheimer.,W DVD 87,0201606673733,Lincoln Center--Quinn Library,AV
The Manchurian candidate [videorecording (DVD)] / United Artists Pictures Inc. ; M.C. Productions ; screenplay by George Axelrod ; produced by George Axelrod and John Frankenheimer ; directed by John Frankenheimer.,W DVD 87,0201606333791,Lincoln Center--Quinn Library,AV
The Manchurian candidate [videorecording (DVD)] / United Artists Pictures Inc. ; M.C. Productions ; screenplay by George Axelrod ; produced by George Axelrod and John Frankenheimer ; directed by John Frankenheimer.,W DVD 87,0201606333783,Lincoln Center--Quinn Library,AV
"Manufacturing consent [videorecording (DVD)] : Noam Chomsky and the media / Necessary Illusions in co-production with National Film Board of Canada ; producer and director, Mark Achbar, Peter Wintonick ; producer, Adam Symansky.",W DVD 1047,0201605615495,Lincoln Center--Quinn Library,AV
