marcEntry_x,callNumber,itemID_x,library,location_x
"The jury [videorecording (DVD)] / a Granada Television Production ; writer, Peter Morgan ; producer, Francis Hopkinson ; director, Pete Travis.","W DVD 10,955, DISC 1",0201609490739,Lincoln Center--Quinn Library,AV
"The jury [videorecording (DVD)] / a Granada Television Production ; writer, Peter Morgan ; producer, Francis Hopkinson ; director, Pete Travis.","W DVD 10,955, DISC 2",0201609490747,Lincoln Center--Quinn Library,AV
"Just another girl on the I.R.T [videorecording (DVD)] / Miramax Films presents ; Truth 24 F.P.S. presents ; a Leslie Harris film ; producer, Erwin Wilson ; written and directed by Leslie Harris.",W DVD 5135,0201607430786,Lincoln Center--Quinn Library,AV
"Just around the corner [videorecording (DVD)] / [presented by] Twentieth Century Fox ; screenplay by Ethel Hill, J.P. McEvoy and Darrell Ware ; directed by Irving Cummings, Darryl F. Zanuck.",W DVD 8729,0201608261503,Lincoln Center--Quinn Library,AV
"Just go with it [videorecording (DVD)] / Columbia Pictures presents a Happy Madison production, a film by Dennis Dugan ; screenplay by Allan Loeb and Timothy Dowling ; produced by Adam Sandler, Jack Giarraputo, Heather Parry ; directed by Dennis Dugan.","W DVD 12,273",0201609175611,Lincoln Center--Quinn Library,AV
Just looking [videorecording (DVD)].,W DVD 5323,0201607542176,Lincoln Center--Quinn Library,AV
"Just my luck [videorecording (DVD)] / Regency Enterprises presents a New Regency/Cheyenne Enterprises production ; produced by Arnon Milchan, Arnold Rifkin, Bruce Willis ; story, Jonathan Bernstein & Mark Blackwell & James Greer and I. Marlene King ; screenplay by I. Marlene King and Amy B. Harris ; directed by Donald Petrie.",W DVD 6505,0201607845876,Lincoln Center--Quinn Library,AV
"Justice [videorecording (DVD)] : what's the right thing to do? / produced by WGBH Boston in association with Harvard University ; producer, Loen Kelley.","W DVD 10,407, DISC 1",0201608905463,Lincoln Center--Quinn Library,AV
"Justice [videorecording (DVD)] : what's the right thing to do? / produced by WGBH Boston in association with Harvard University ; producer, Loen Kelley.","W DVD 10,407, DISC 2",0201608905471,Lincoln Center--Quinn Library,AV
"Justice [videorecording (DVD)] : what's the right thing to do? / produced by WGBH Boston in association with Harvard University ; producer, Loen Kelley.","W DVD 10,407, DISC 3",0201608905489,Lincoln Center--Quinn Library,AV
"Justified. The complete first season [videorecording (DVD)] / Rooney McP Productions, Timberman/Beverly Productions, Nemo Films, FX Productions, Sony Pictures Television.","W DVD 12,463 FIRST SEASON, DISC 1",0201609180926,Lincoln Center--Quinn Library,AV
"Justified. The complete first season [videorecording (DVD)] / Rooney McP Productions, Timberman/Beverly Productions, Nemo Films, FX Productions, Sony Pictures Television.","W DVD 12,463 FIRST SEASON, DISC 2",0201609180934,Lincoln Center--Quinn Library,AV
"Justified. The complete first season [videorecording (DVD)] / Rooney McP Productions, Timberman/Beverly Productions, Nemo Films, FX Productions, Sony Pictures Television.","W DVD 12,463 FIRST SEASON, DISC 3",0201609180942,Lincoln Center--Quinn Library,AV
"Justified. The complete second season [videorecording (DVD)] / Bluebush Productions ; producers, Timothy Olyphant, Don Kurt.","W DVD 12,463 SECOND SEASON, DISC 1",0201609411545,Lincoln Center--Quinn Library,AV
"Justified. The complete second season [videorecording (DVD)] / Bluebush Productions ; producers, Timothy Olyphant, Don Kurt.","W DVD 12,463 SECOND SEASON, DISC 2",0201609411552,Lincoln Center--Quinn Library,AV
"Justified. The complete second season [videorecording (DVD)] / Bluebush Productions ; producers, Timothy Olyphant, Don Kurt.","W DVD 12,463 SECOND SEASON, DISC 3",0201609411560,Lincoln Center--Quinn Library,AV
"Juárez [videorecording (DVD)] / Turner Entertainment Co. ; Warner Bros. Pictures presents ; screenplay by John Huston, Aeneas Mackenzie and Wolfgang Reinhardt ; directed by William Dieterle.","W DVD 12,801",0201609409234,Lincoln Center--Quinn Library,AV
"Jésus de Montréal [videorecording (DVD)] = Jesus of Montreal / Max Films Productions, Gérard Mital Productions en association avec L'Office National du Film du Canada présentent ; producteurs, Roger Frappier et Pierre Gendron ; scénario et réalisation, Denys Arcand.",W DVD 1766,0201606730459,Lincoln Center--Quinn Library,AV
"Jōiuchi [videorecording (DVD)] = Samurai rebellion / released by Toho Company, Ltd. ; a Toho-Mifune Production ; original story by Yasuhiko Takiguchi ; produced by Toshirō Mifune and Tomoyuki Tanaka ; screenplay by Shinobu Hashimoto ; directed by Masaki Kobayashi.",W DVD 3560,0201607115023,Lincoln Center--Quinn Library,AV
Jūsannin no Shikaku [videorecording (DVD)] = 13 assassins / Sedic International ; produced by Toshiaki Nakazawa and Jeremy Thomas ; screenplay by Daisuke Tengan ; directed by Takashi Miike.,"W DVD 12,362",0201609178664,Lincoln Center--Quinn Library,AV
"K-PAX [videorecording (DVD)] / Universal Pictures and Intermedia Films present a Lawrence Gordon production, an Iain Softley film ; producers, Lawrence Gordon, Lloyd Levin, Robert F. Colesberry ; screenplay writer, Charles Leavitt ; director, Iain Softley.",W DVD 6508,0201607845892,Lincoln Center--Quinn Library,AV
"Kabhi khushi kabhie gham [videorecording (DVD)] / Dharma Productions presents ; a Karan Johar film ; story & direction, Karan Johar ; producer, Yash Johar.",W DVD 9466,0201608440354,Lincoln Center--Quinn Library,AV
Kaboom! [videorecording (DVD)] : the sizzling story of explosions / a Nova production by Windfall Films for WGBH/Boston in association with Channel 4.,W DVD 6400 V.1,0201607831496,Lincoln Center--Quinn Library,AV
Kaboom! [videorecording (DVD)] : the sizzling story of explosions / a Nova production by Windfall Films for WGBH/Boston in association with Channel 4.,W DVD 6400 V.2,0201607831504,Lincoln Center--Quinn Library,AV
Kagero-za [videorecording (DVD)] / Cinema Placet Co. ; produced by Kenji Ito ; screenplay by Yozo Tanaka ; original story by Kyoka Izumi ; directed by Seijun Suzuki.,W DVD 4531,0201607349317,Lincoln Center--Quinn Library,AV
"Kaguyahime no monogatari [videorecording (DVD)] = The tale of the Princess Kaguya / Studio Ghibli ; screenplay, Isao Takahata, Riko Sakaguchi ; producer, Yoshiaki Nishimura ; directed by Isao Takahata ; English- language screenplay adaptation by Mike Jones.","W DVD 13,988 DISC 1",0201610879698,Lincoln Center--Quinn Library,RESERVE-LC
"Kaguyahime no monogatari [videorecording (DVD)] = The tale of the Princess Kaguya / Studio Ghibli ; screenplay, Isao Takahata, Riko Sakaguchi ; producer, Yoshiaki Nishimura ; directed by Isao Takahata ; English- language screenplay adaptation by Mike Jones.","W DVD 13,988 DISC 2",0201610879706,Lincoln Center--Quinn Library,RESERVE-LC
"Kairo [videorecording (DVD)] = Pulse / a Kadokawa Pictures, NTV Network, Hakuhood, Inc. Imagica Corp. film ; producers, Shun Shimizu, Seiji Okuda, Takeshi Inoue, Atsuyuki Shimoda ; written and directed by Kiyoshi Kurosawa.","W DVD 13,491",0201609651777,Lincoln Center--Quinn Library,AV
The Kaiser's lackey [videorecording (DVD)] / by Wolfgang Staudte.,"W DVD 10,003",0201608538447,Lincoln Center--Quinn Library,AV
"Kakushi toride no san akunin [videorecording (DVD)] / Janus Films ; Toho Company, Ltd. ; produced by Masumi Fujimoto, Akira Kurosawa ; screenplay by Akira Kurosawa ... [et al.] ; directed by Akira Kurosawa.",W DVD 1889,0201606788473,Lincoln Center--Quinn Library,AV
"Kama Sutra [videorecording (DVD)] : [a tale of love] / [NDF International Ltd., Pony Canyon Inc., Pandora Film in association with Channel Four Films presents a Mirabai Films production ; a Mira Nair film ; written by Helena Kriel and Mira Nair ; produced by Lydia Dean Pilcher ; produced and directed by Mira Nair].",W DVD 7054,0201607975467,Lincoln Center--Quinn Library,AV
"Kandukondain kandukondain [videorecording (DVD)] = I have found it / Kalaippuli S. Thanu ""V"" Creations presents a Kalyani Infotech production ; produduced by Kalaippuli S. Thanu ; written and directed by Rajiv Menon.",W DVD 7232,0201607997917,Lincoln Center--Quinn Library,AV
"Kannathil muthamittal [videorecording (DVD)] =  A peck on the cheek / Film Movement in association with Madras Talkies and Panorama Entertainment present ; produced by Mani Ratnam & G. Srinivasan ; story, screenplay and direction, Mani Ratnam.",W DVD 7612,0201608070961,Lincoln Center--Quinn Library,AV
Kansas City [videorecording (DVD)] / [presented by] Fine Line Features ; a Sandcastle 5/CIBY 2000 co-production ; written by Robert Altman & Frank Barhydt ; produced and directed by Robert Altman.,W DVD 2642,0201606891715,Lincoln Center--Quinn Library,AV
"Kansas City confidential [videorecording (DVD)] / Dark City ; Associated Players and Producers presents ; an Edward Small production ; writers, George Bruce, Harry Essex ; story, Harold R. Green and Rowland Brown ; directed by Phil Karlson.",W DVD 1634 2002,0201606897589,Lincoln Center--Quinn Library,AV
Kanzō Sensei [videorecording (DVD)] = Dr. Akagi / Toei presents an Imamura Production/Toei co-production ; screenplay by Shohei Imamura & Daisuke Tengan ; produced by Hiso Ino and Koji Matsuda ; directed by Shohei Imamura.,"W DVD 12,506",0201609182351,Lincoln Center--Quinn Library,AV
"Kaosu [videorecording (DVD)] = Chaos / Taki Corporation ; purodyūsā Kanno Satoshi, Hara Kimio ; kyakuhon Saitō Hisashi ; kantoku Nakata Hideo.","W DVD 11,032",0201609494707,Lincoln Center--Quinn Library,AV
"Karakter [videorecording (DVD)] = Character / Sony Pictures Classics ; Laurens Geels & Dick Maas presenteren een film van Mike Van Diem ; scenario, Mike van Diem, in samenwerking met [in association with] Laurens Geels & Ruud Van Megen ; producent [producer], Laurens Geels ; regisseur [director], Mike Van Diem ; een Almerica Film B.V. productie in co-productie met NPS [an Almerica Film LTD production in co-production with NPS].",W DVD 7557,0201608070235,Lincoln Center--Quinn Library,AV
The karate kid [videorecording (DVD)] / Columbia Pictures presents an Overbrook Entertainment/Jerry Weintraub production ; in association with China Film Group Corporation ; a film by Harald Zwart ; produced by Jerry Weintraub ; produced by Will Smith ... [et al.] ; screenplay by Christopher Murphey ; directed by Harald Zwart.,"W DVD 11,326",0201609039569,Lincoln Center--Quinn Library,AV
Karl V [videorecording (DVD)] : Kehraus um St. Stephan / music by Ernst Krenek.,"W DVD 11,105, DISC 1",0201609031335,Lincoln Center--Quinn Library,AV
Karl V [videorecording (DVD)] : Kehraus um St. Stephan / music by Ernst Krenek.,"W DVD 11,105, DISC 2",0201609031343,Lincoln Center--Quinn Library,AV
"Karla [videorecording (DVD)] / Monterey Media presents in association with MB Partners and Goldmill Productions ; screenplay by Michael D. Sellers, Manette Beth Rosen and Joel Bender ; produced by Michael Sellers ; directed by Joel Bender.",W DVD 7823,0201608105726,Lincoln Center--Quinn Library,AV
"Karmen Geï [videorecording (DVD)] / Euripide, Mataranka, les Ateliers de l'Arche, Zagarianka présentent ; une coproduction Arte France Cinéma, Canal+Horizons ; avec la participation de Canal+, Sofica Sofinergie 5, et Téléfilm Canada ; scénario, Joseph Gaï Ramaka ; producteur, Richard Sadler ; réalisation, Joseph Gaï Ramaka.",W DVD 9193,0201608369587,Lincoln Center--Quinn Library,AV
Karoly Makk's Another way [videorecording (DVD)] / produced by Mafilm Dialog Filmstudio and Meridian Films ; written by Karoly Makk ; directed by Karoly Makk.,W DVD 6457,0201607844937,Lincoln Center--Quinn Library,AV
Kaspar Hauser [videorecording (DVD)] / directed by Peter Sehr.,W DVD 8201,0201608152678,Lincoln Center--Quinn Library,AV
"Katakuri-ke no kōfuku [videorecording (DVD)] / seisaku Shōchiku ... [et al.] ; purodūsā Sashō Tetsuo, Yoshida Kōji ; kyakuhon Yamagishi Kikumi ; kantoku Miike Takashi.","W DVD 10,940",0201609490127,Lincoln Center--Quinn Library,AV
Kathak [videorecording (DVD)] / Doordarshan Archives presents ; introduced by Birju Maharaja.,"W DVD 10,328",0201608729921,Lincoln Center--Quinn Library,RESERVE-LC
Kathakali [videorecording (DVD)] / Doordarshan Archives presents.,"W DVD 10,329",0201608729913,Lincoln Center--Quinn Library,AV
Katharine Hepburn [videorecording (DVD)] / A & E Television Networks.,W DVD 3859,0201607182239,Lincoln Center--Quinn Library,AV
Kathy Griffin. My life on the D-list. Season 1 [videorecording (DVD)] / Bravo.,W DVD 7128 SEASON 1 V.1,0201607976788,Lincoln Center--Quinn Library,AV
Kathy Griffin. My life on the D-list. Season 1 [videorecording (DVD)] / Bravo.,W DVD 7128 SEASON 1 V.2,0201607976796,Lincoln Center--Quinn Library,AV
"Katzelmacher [videorecording (DVD)] / Rainer Werner Fassbinder Foundation presents ; eine Xfilm Produktion des antiteaters ; buch und regie, Rainer Werner Fassbinder.",W DVD 3070,0201606981425,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. A sense of loss [videorecording (DVD)] / BFS Entertainment & Multimedia Ltd. ; Granada International ; producer, Chris Kelly.","W DVD 12,296, DISC 1",0201609176585,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. A sense of loss [videorecording (DVD)] / BFS Entertainment & Multimedia Ltd. ; Granada International ; producer, Chris Kelly.","W DVD 12,296, DISC 2",0201609176593,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. Diplomatic baggage [videorecording (DVD)] / producer, Chris Kelly ; written by Douglas Watkinson, Edward Canfor-Dumas, Russell Lewis ; directors, Ken Grieve, Charles Beeson.","W DVD 12,300, DISC 1",0201609176668,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. Diplomatic baggage [videorecording (DVD)] / producer, Chris Kelly ; written by Douglas Watkinson, Edward Canfor-Dumas, Russell Lewis ; directors, Ken Grieve, Charles Beeson.","W DVD 12,300, DISC 2",0201609176676,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. Mute of malice [videorecording (DVD)] / producer, Chris Kelly ; written by Charles Wood, Matthew Hall, Nigel Kneale ; directed by Jack Gold, Tristram Powell.","W DVD 12,297, DISC 1",0201609176601,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. Mute of malice [videorecording (DVD)] / producer, Chris Kelly ; written by Charles Wood, Matthew Hall, Nigel Kneale ; directed by Jack Gold, Tristram Powell.","W DVD 12,297, DISC 2",0201609176619,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. Nothing but the truth [videorecording (DVD)] / produced by Chris Kelly ; directed by Colin Gregg, Paul Greengrass, Renny Rye ; written by Russell Lewis, Adrian Hodges.","W DVD 12,298, DISC 1",0201609176627,Lincoln Center--Quinn Library,AV
"Kavanagh Q.C. Nothing but the truth [videorecording (DVD)] / produced by Chris Kelly ; directed by Colin Gregg, Paul Greengrass, Renny Rye ; written by Russell Lewis, Adrian Hodges.","W DVD 12,298, DISC 2",0201609176635,Lincoln Center--Quinn Library,AV
Kavanagh Q.C. True commitment [videorecording (DVD)] / BFS Entertainment & Multimedia Ltd. ; Granada International.,"W DVD 12,299, DISC 1",0201609176643,Lincoln Center--Quinn Library,AV
Kavanagh Q.C. True commitment [videorecording (DVD)] / BFS Entertainment & Multimedia Ltd. ; Granada International.,"W DVD 12,299, DISC 2",0201609176650,Lincoln Center--Quinn Library,AV
"Kavkazskiĭ plennik [videorecording (DVD)] = Prisoner of the mountains / Mosfilm-Kopor ; AO ""Karavan"" ; BG Prodakshn ; pri uchastii Komiteta Rossiĭskoĭ Federat͡sii po Kinematografii ; Boris Giller predstavlëiaìet ; v filmʹ me Sergeĭ Bodrov ; avtory sëtìenariĭa, Arif Aliev, Sergeĭ Bodrov, Boris Giller ; prodĭusery, Boris Giller, Sergeĭ Bodrov ; rezhisser, Sergeĭ Bodrov.",W DVD 6154,0201607795303,Lincoln Center--Quinn Library,AV
"Kawaita hana [videorecording (DVD)] / Shōchiku Eiga ; Bungei Purodakushon Ninjin Kurabu sakuhin ; seisaku, Shirai Masao, Wakatsuki Shigeru ; gensaku, Ishihara Shintarō ; kyakuhon, Baba Masaru, Shinoda Masahiro ; kantoku, Shinoda Masahiro.","W DVD 12,114, BOOKLET",0201609170471,Lincoln Center--Quinn Library,AV
